text_lenght;nr_word;contains_?;contains_!;contains_multiple_!?;nr_of_urls;contains_url;contains_media;contains_hashtag;contains_dollar;contains_mention;registration_age;statuses_count;followers_count;friends_count;verified;desc_lenght;desc_contains_url;default_profile;default_profile_img;profile_use_background_image;label
119;27;0.0;1.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4890;1551;130;0;0.0;38;0.0;0.0;0.0;1.0;1
63;14;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4233;30102;191;609;0.0;48;0.0;1.0;0.0;1.0;1
84;23;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;3660;125;7;67;0.0;160;0.0;0.0;0.0;1.0;1
110;21;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;3481;49525;1455;0;0.0;0;0.0;1.0;0.0;1.0;1
70;17;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4530;17728;647;1099;0.0;126;0.0;0.0;0.0;1.0;1
109;27;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;1.0;4180;26750;10982;499;1.0;136;0.0;0.0;0.0;1.0;1
93;27;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4222;3667;41;160;0.0;0;0.0;0.0;0.0;1.0;1
74;18;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3675;10489;232;458;0.0;117;0.0;0.0;0.0;1.0;1
86;27;1.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4925;31849;545;1393;0.0;29;0.0;0.0;0.0;1.0;1
117;32;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4553;3435;89;476;0.0;156;0.0;1.0;0.0;1.0;1
75;17;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4405;55022;845;876;0.0;12;0.0;0.0;0.0;1.0;1
82;21;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4954;71708;44356;28776;1.0;95;1.0;0.0;0.0;1.0;1
124;36;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4149;104004;437;1739;0.0;0;0.0;1.0;0.0;1.0;1
125;34;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4958;24961;23495;1887;1.0;51;0.0;0.0;0.0;1.0;1
137;47;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4492;35429;603;1439;0.0;134;0.0;0.0;0.0;1.0;1
123;24;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4748;79310;21939;22135;0.0;153;0.0;0.0;0.0;0.0;1
87;18;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;0.0;3980;583;29;76;0.0;0;0.0;0.0;0.0;1.0;1
101;29;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;1.0;3648;10388;92;150;0.0;0;0.0;1.0;0.0;1.0;1
86;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4611;4535;1210;199;0.0;44;0.0;0.0;0.0;1.0;1
43;8;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4895;28409;1116;696;0.0;141;0.0;0.0;0.0;1.0;1
111;16;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3564;8707;118;11;0.0;133;0.0;0.0;0.0;0.0;1
123;38;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4277;12302;387;0;0.0;12;0.0;0.0;0.0;1.0;1
112;33;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1.0;4886;206993;29845;7962;1.0;154;0.0;0.0;0.0;1.0;1
84;23;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;3902;4129;481;2331;0.0;55;0.0;1.0;0.0;1.0;1
60;8;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4245;15198;235;266;0.0;0;0.0;0.0;0.0;1.0;1
86;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4772;4252;763;1121;0.0;0;0.0;0.0;0.0;1.0;1
44;11;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4929;3951;295;567;0.0;27;0.0;0.0;0.0;1.0;1
114;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4139;64309;1150;495;0.0;30;0.0;0.0;0.0;1.0;1
86;21;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3919;208;10;65;0.0;0;0.0;0.0;0.0;1.0;1
104;37;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;0.0;3875;456;13;0;0.0;0;0.0;1.0;0.0;1.0;1
122;35;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4968;16511;412;2734;0.0;149;0.0;0.0;0.0;0.0;1
86;27;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4772;4252;763;1121;0.0;0;0.0;0.0;0.0;1.0;1
120;24;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4145;24624;2468;2673;0.0;90;0.0;0.0;0.0;1.0;1
50;11;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4954;1245;501;2514;0.0;0;0.0;1.0;0.0;1.0;1
125;34;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4298;41063;443709;1399;1.0;142;0.0;1.0;0.0;1.0;1
84;23;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;3524;90507;641;731;0.0;13;0.0;0.0;0.0;1.0;1
120;33;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;5184;6296;728;377;0.0;20;0.0;0.0;0.0;1.0;1
117;36;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;5202;368145;134943;5294;1.0;128;0.0;0.0;0.0;1.0;1
92;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4471;41768;2116;2085;0.0;110;0.0;0.0;0.0;1.0;1
105;27;1.0;0.0;0.0;2;1.0;0.0;0.0;0.0;1.0;5639;321004;6301716;2921;1.0;51;0.0;0.0;0.0;1.0;1
127;33;1.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;3828;18662;96;344;0.0;64;0.0;1.0;0.0;1.0;1
122;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4142;3955;350;249;0.0;91;0.0;0.0;0.0;1.0;1
61;15;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4636;97780;911;1882;0.0;135;0.0;0.0;0.0;1.0;1
124;33;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4163;16507;12332;1033;1.0;130;0.0;0.0;0.0;1.0;1
61;15;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;0.0;5205;7903;421;224;0.0;80;0.0;1.0;0.0;1.0;1
121;37;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4940;467;13;189;0.0;0;0.0;1.0;0.0;1.0;1
105;31;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4195;18367;4071;506;0.0;160;0.0;0.0;0.0;1.0;1
113;29;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4001;2804;26;216;0.0;0;0.0;1.0;0.0;1.0;1
101;29;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;1.0;4078;17467;297;0;0.0;12;0.0;0.0;0.0;1.0;1
92;23;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4120;12457;200;251;0.0;138;0.0;1.0;0.0;1.0;1
120;33;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4909;8498;27415;347;1.0;80;0.0;0.0;0.0;1.0;1
95;30;1.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;5138;232300;358746;16760;1.0;128;0.0;0.0;0.0;0.0;1
57;12;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4233;30102;191;609;0.0;48;0.0;1.0;0.0;1.0;1
84;23;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;4753;43283;23860;4199;0.0;160;0.0;0.0;0.0;1.0;1
125;37;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4988;170054;327614;3808;1.0;45;0.0;1.0;0.0;1.0;1
84;23;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;1.0;3877;30;8;57;0.0;0;0.0;0.0;0.0;1.0;1
123;32;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4919;2459;48677;2817;0.0;71;0.0;0.0;0.0;0.0;1
121;40;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4461;21466;147;119;0.0;132;0.0;0.0;0.0;1.0;1
134;40;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4149;21450;3522;1785;0.0;155;0.0;0.0;0.0;1.0;1
96;31;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4088;3664;173;215;0.0;0;0.0;1.0;0.0;1.0;1
139;34;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;5010;21208;532937;357;1.0;120;0.0;0.0;0.0;0.0;1
123;25;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4952;14085;541;216;0.0;22;0.0;0.0;0.0;1.0;1
105;32;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;0.0;4872;9965;4154;458;0.0;43;0.0;0.0;0.0;1.0;1
89;21;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3633;315;200;669;0.0;0;0.0;0.0;0.0;1.0;1
91;24;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;1.0;4002;1003;90;163;0.0;90;0.0;0.0;0.0;1.0;1
111;27;0.0;0.0;0.0;2;1.0;0.0;1.0;0.0;0.0;5174;240796;228005;2223;1.0;138;0.0;0.0;0.0;1.0;1
127;27;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4667;1680;524;582;0.0;0;0.0;0.0;0.0;1.0;1
118;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3757;20973;1875;389;0.0;71;0.0;0.0;0.0;1.0;1
85;24;0.0;1.0;0.0;1;1.0;0.0;0.0;0.0;1.0;3471;6262;2125;1563;1.0;128;0.0;1.0;0.0;1.0;1
100;25;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4861;7026;1822;471;1.0;57;0.0;0.0;0.0;1.0;1
110;28;0.0;0.0;0.0;2;1.0;0.0;0.0;0.0;1.0;4595;147576;516397;2415;1.0;43;0.0;0.0;0.0;0.0;1
124;41;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4355;19730;151556;317;1.0;76;0.0;0.0;0.0;1.0;1
122;40;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;0.0;4753;157089;11549;788;0.0;156;0.0;0.0;0.0;1.0;1
107;30;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4923;119330;791;1046;0.0;153;0.0;0.0;0.0;1.0;1
97;27;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;0.0;4753;157089;11549;788;0.0;156;0.0;0.0;0.0;1.0;1
94;17;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4658;90663;532;168;0.0;141;0.0;0.0;0.0;1.0;1
101;25;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4955;10895;430;401;0.0;65;0.0;0.0;0.0;1.0;1
128;40;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5484;153051;163325;725;1.0;98;1.0;0.0;0.0;1.0;1
125;32;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;5224;550261;1757116;709;1.0;77;0.0;0.0;0.0;0.0;1
63;12;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3955;12265;312;157;0.0;39;0.0;1.0;0.0;1.0;1
58;13;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4321;6439;228;1217;0.0;13;0.0;0.0;0.0;1.0;1
120;21;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;5035;45427;2555;3023;0.0;0;0.0;0.0;0.0;1.0;1
84;25;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5280;610528;11350721;5574;1.0;90;0.0;0.0;0.0;1.0;1
111;16;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;3564;8707;118;11;0.0;133;0.0;0.0;0.0;0.0;1
104;27;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4841;43736;380;435;0.0;124;0.0;0.0;0.0;1.0;1
123;41;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4375;35;142;723;0.0;0;0.0;1.0;0.0;1.0;1
103;28;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5637;235964;162239;403;1.0;93;0.0;0.0;0.0;0.0;1
80;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4613;10790;62906;1175;1.0;58;0.0;0.0;0.0;1.0;1
85;23;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;5120;241290;129790;3605;1.0;145;0.0;0.0;0.0;1.0;1
128;35;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4945;127528;10567;12283;1.0;118;0.0;0.0;0.0;0.0;1
117;35;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4916;117502;10553;3282;0.0;76;0.0;1.0;0.0;1.0;1
120;38;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4173;115410;290512;611;0.0;78;0.0;0.0;0.0;1.0;1
83;21;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4788;58303;1469;1700;0.0;139;0.0;0.0;0.0;1.0;1
117;31;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;1.0;4091;6263;150;9;0.0;0;0.0;0.0;0.0;1.0;1
80;21;0.0;1.0;1.0;1;1.0;0.0;0.0;0.0;0.0;4912;10901;10203;267;0.0;106;0.0;0.0;0.0;1.0;1
119;33;0.0;0.0;0.0;1;1.0;0.0;1.0;0.0;0.0;4798;15185;604;646;0.0;119;0.0;0.0;0.0;1.0;1
62;15;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;4149;104004;437;1739;0.0;0;0.0;1.0;0.0;1.0;1
84;21;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;0.0;5658;208657;5442;1780;0.0;116;0.0;0.0;0.0;1.0;1
67;15;0.0;1.0;1.0;1;1.0;0.0;1.0;0.0;0.0;4912;4043;285;2169;0.0;34;0.0;0.0;0.0;1.0;1
62;15;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4128;5827;323;304;0.0;15;0.0;0.0;0.0;1.0;1
131;42;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4930;61152;16873;413;1.0;141;0.0;0.0;0.0;1.0;1
118;37;0.0;0.0;0.0;1;1.0;0.0;0.0;0.0;1.0;4952;17835;4199;1876;1.0;149;0.0;0.0;0.0;1.0;1
